,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,short_name,long_name,age,height_cm,weight_kg,nationality,overall,potential,value_eur,wage_eur,team_position
6925,6925,6925,6925,6925,6925,6925,6925,6925,6925,6925,6925,6925,6925,6925,6925,6925,6925,6925,6925,6925,6925,6925,6925,7320,D. Cabrera,David Cabrera Pujol,29,180,76,Mexico,68,68,850000,9000,LCM
6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,7321,R. Salinas,Rodolfo Salinas Ortiz,31,174,76,Mexico,68,68,775000,4000,SUB
6927,6927,6927,6927,6927,6927,6927,6927,6927,6927,6927,6927,6927,6927,6927,6927,6927,6927,6927,6927,6927,6927,6927,6927,7322,J. Paganoni,Jesús Arturo Paganoni Peña,30,169,65,Mexico,68,68,700000,4000,RB
6928,6928,6928,6928,6928,6928,6928,6928,6928,6928,6928,6928,6928,6928,6928,6928,6928,6928,6928,6928,6928,6928,6928,6928,7323,A. Skúlason,Ari Freyr Skúlason,32,170,67,Iceland,68,68,550000,6000,LB
6929,6929,6929,6929,6929,6929,6929,6929,6929,6929,6929,6929,6929,6929,6929,6929,6929,6929,6929,6929,6929,6929,6929,6929,7324,C. Avinel,Cédric Avinel,32,180,70,France,68,68,575000,3000,LCB
6930,6930,6930,6930,6930,6930,6930,6930,6930,6930,6930,6930,6930,6930,6930,6930,6930,6930,6930,6930,6930,6930,6930,6930,7325,D. Marcq,Damien Marcq,30,182,76,France,68,68,750000,6000,SUB
6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,6931,7326,Zou Zheng,邹正,31,178,70,China PR,68,68,650000,6000,RES
6932,6932,6932,6932,6932,6932,6932,6932,6932,6932,6932,6932,6932,6932,6932,6932,6932,6932,6932,6932,6932,6932,6932,6932,7328,Dai Lin,戴琳,31,188,79,China PR,68,68,675000,7000,RCB
6933,6933,6933,6933,6933,6933,6933,6933,6933,6933,6933,6933,6933,6933,6933,6933,6933,6933,6933,6933,6933,6933,6933,6933,7329,D. Hylton,Danny Hylton,30,183,71,England,68,68,875000,8000,SUB
6934,6934,6934,6934,6934,6934,6934,6934,6934,6934,6934,6934,6934,6934,6934,6934,6934,6934,6934,6934,6934,6934,6934,6934,7330,J. Mattock,Joe Mattock,29,181,78,England,68,68,750000,5000,LB
6935,6935,6935,6935,6935,6935,6935,6935,6935,6935,6935,6935,6935,6935,6935,6935,6935,6935,6935,6935,6935,6935,6935,6935,7331,K. LuaLua,Kazenga LuaLua,28,180,77,DR Congo,68,68,925000,8000,SUB
6936,6936,6936,6936,6936,6936,6936,6936,6936,6936,6936,6936,6936,6936,6936,6936,6936,6936,6936,6936,6936,6936,6936,6936,7332,Xiao Zhi,肖智,34,187,80,China PR,68,68,475000,7000,SUB
6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,7333,J. Taravel,Jérémy Taravel,32,191,85,France,68,68,575000,6000,SUB
6938,6938,6938,6938,6938,6938,6938,6938,6938,6938,6938,6938,6938,6938,6938,6938,6938,6938,6938,6938,6938,6938,6938,6938,7334,J. Henry,James Henry,30,182,77,England,68,68,850000,5000,RM
6939,6939,6939,6939,6939,6939,6939,6939,6939,6939,6939,6939,6939,6939,6939,6939,6939,6939,6939,6939,6939,6939,6939,6939,7335,J. Spearing,Jay Spearing,30,171,71,England,68,68,750000,4000,RCM
6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,6940,7336,A. Feick,Arne Feick,31,179,79,Germany,68,68,650000,6000,SUB
6941,6941,6941,6941,6941,6941,6941,6941,6941,6941,6941,6941,6941,6941,6941,6941,6941,6941,6941,6941,6941,6941,6941,6941,7337,P. Fabian,Patrick Fabian,31,193,92,Germany,68,68,675000,7000,SUB
6942,6942,6942,6942,6942,6942,6942,6942,6942,6942,6942,6942,6942,6942,6942,6942,6942,6942,6942,6942,6942,6942,6942,6942,7338,D. Toth,Daniel Toth,32,173,68,Austria,68,68,675000,6000,RCM
6943,6943,6943,6943,6943,6943,6943,6943,6943,6943,6943,6943,6943,6943,6943,6943,6943,6943,6943,6943,6943,6943,6943,6943,7339,M. Zullo,Michael Zullo,30,170,63,Australia,68,68,700000,4000,LB
6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,6944,7340,F. Migliore,Francesco Migliore,31,173,75,Italy,68,68,650000,2000,LM
6945,6945,6945,6945,6945,6945,6945,6945,6945,6945,6945,6945,6945,6945,6945,6945,6945,6945,6945,6945,6945,6945,6945,6945,7341,V. Anita,Vurnon Anita,30,168,66,Netherlands,68,68,750000,21000,RES
6946,6946,6946,6946,6946,6946,6946,6946,6946,6946,6946,6946,6946,6946,6946,6946,6946,6946,6946,6946,6946,6946,6946,6946,7342,L. Nestor,Loïc Nestor,30,179,70,France,68,68,725000,3000,LCB
6947,6947,6947,6947,6947,6947,6947,6947,6947,6947,6947,6947,6947,6947,6947,6947,6947,6947,6947,6947,6947,6947,6947,6947,7343,F. Ojo,Funso-King Ojo,27,177,71,Belgium,68,68,925000,4000,LDM
6948,6948,6948,6948,6948,6948,6948,6948,6948,6948,6948,6948,6948,6948,6948,6948,6948,6948,6948,6948,6948,6948,6948,6948,7344,M. Schönbächler,Marco Schönbächler,29,171,67,Switzerland,68,68,875000,7000,RM
6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,6949,7345,T. Pekhart,Tomáš Pekhart,30,194,91,Czech Republic,68,68,875000,5000,SUB
6950,6950,6950,6950,6950,6950,6950,6950,6950,6950,6950,6950,6950,6950,6950,6950,6950,6950,6950,6950,6950,6950,6950,6950,7346,H. Robson-Kanu,Hal Robson-Kanu,30,183,83,Wales,68,68,875000,18000,RES
6951,6951,6951,6951,6951,6951,6951,6951,6951,6951,6951,6951,6951,6951,6951,6951,6951,6951,6951,6951,6951,6951,6951,6951,7347,F. Santos,Flavio Jesús Santos Carrillo,32,171,70,Mexico,68,68,700000,8000,SUB
6952,6952,6952,6952,6952,6952,6952,6952,6952,6952,6952,6952,6952,6952,6952,6952,6952,6952,6952,6952,6952,6952,6952,6952,7348,E. Herrera,Eduardo Herrera Aguirre,30,187,86,Mexico,68,68,875000,6000,SUB
6953,6953,6953,6953,6953,6953,6953,6953,6953,6953,6953,6953,6953,6953,6953,6953,6953,6953,6953,6953,6953,6953,6953,6953,7349,J. Fontaine,Jean-Pascal Fontaine,30,177,73,France,68,68,750000,3000,RCM
6954,6954,6954,6954,6954,6954,6954,6954,6954,6954,6954,6954,6954,6954,6954,6954,6954,6954,6954,6954,6954,6954,6954,6954,7350,M. Sadlok,Maciej Sadlok,30,186,80,Poland,68,68,725000,3000,LB
6955,6955,6955,6955,6955,6955,6955,6955,6955,6955,6955,6955,6955,6955,6955,6955,6955,6955,6955,6955,6955,6955,6955,6955,7351,N. Ozokwo,Nduka Morisson Ozokwo,30,178,69,Nigeria,68,68,850000,9000,SUB
6956,6956,6956,6956,6956,6956,6956,6956,6956,6956,6956,6956,6956,6956,6956,6956,6956,6956,6956,6956,6956,6956,6956,6956,7352,E. Hovland,Even Hovland,30,191,90,Norway,68,68,725000,3000,RCB
6957,6957,6957,6957,6957,6957,6957,6957,6957,6957,6957,6957,6957,6957,6957,6957,6957,6957,6957,6957,6957,6957,6957,6957,7353,M. James,Matty James,27,181,86,England,68,68,925000,26000,RES
6958,6958,6958,6958,6958,6958,6958,6958,6958,6958,6958,6958,6958,6958,6958,6958,6958,6958,6958,6958,6958,6958,6958,6958,7354,V. Hedenstad,Vegar Eggen Hedenstad,28,178,74,Norway,68,68,775000,3000,RB
6959,6959,6959,6959,6959,6959,6959,6959,6959,6959,6959,6959,6959,6959,6959,6959,6959,6959,6959,6959,6959,6959,6959,6959,7355,T. Smith,Tommy Smith,29,188,82,New Zealand,68,68,750000,3000,LCB
6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,7356,L. Kelly,Liam Kelly,29,187,88,Scotland,68,68,775000,5000,CDM
6961,6961,6961,6961,6961,6961,6961,6961,6961,6961,6961,6961,6961,6961,6961,6961,6961,6961,6961,6961,6961,6961,6961,6961,7357,T. Hiariej,Tom Hiariej,30,178,74,Netherlands,68,68,750000,3000,SUB
6962,6962,6962,6962,6962,6962,6962,6962,6962,6962,6962,6962,6962,6962,6962,6962,6962,6962,6962,6962,6962,6962,6962,6962,7358,D. Arreola,Daniel Arreola Argüello,33,182,75,Mexico,68,68,425000,4000,LCB
6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,6963,7359,N. Vidrio,Néstor Vicente Vidrio Serrano,30,183,78,Mexico,68,68,725000,4000,RCB
6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,7360,J. Butterfield,Jacob Butterfield,29,175,77,England,68,68,850000,8000,RCM
6965,6965,6965,6965,6965,6965,6965,6965,6965,6965,6965,6965,6965,6965,6965,6965,6965,6965,6965,6965,6965,6965,6965,6965,7361,J. Magennis,Josh Magennis,28,188,92,Northern Ireland,68,68,925000,7000,SUB
6966,6966,6966,6966,6966,6966,6966,6966,6966,6966,6966,6966,6966,6966,6966,6966,6966,6966,6966,6966,6966,6966,6966,6966,7362,M. Pérez,Matías Augusto Pérez García,34,165,68,Argentina,68,68,450000,1000,LM
6967,6967,6967,6967,6967,6967,6967,6967,6967,6967,6967,6967,6967,6967,6967,6967,6967,6967,6967,6967,6967,6967,6967,6967,7363,J. Cortés,Javier Cortés Granados,29,170,77,Mexico,68,68,850000,9000,SUB
6968,6968,6968,6968,6968,6968,6968,6968,6968,6968,6968,6968,6968,6968,6968,6968,6968,6968,6968,6968,6968,6968,6968,6968,7364,W. Yarbrough,William Paul Yarbrough Story,30,188,75,United States,68,68,600000,8000,SUB
6969,6969,6969,6969,6969,6969,6969,6969,6969,6969,6969,6969,6969,6969,6969,6969,6969,6969,6969,6969,6969,6969,6969,6969,7365,F. Sears,Freddie Sears,29,170,75,England,68,68,875000,7000,SUB
6970,6970,6970,6970,6970,6970,6970,6970,6970,6970,6970,6970,6970,6970,6970,6970,6970,6970,6970,6970,6970,6970,6970,6970,7366,M. Ponce,Miguel Ángel Ponce Briseño,30,176,83,Mexico,68,68,700000,13000,LWB
6971,6971,6971,6971,6971,6971,6971,6971,6971,6971,6971,6971,6971,6971,6971,6971,6971,6971,6971,6971,6971,6971,6971,6971,7367,H. Rodríguez,Hugo Isaac Rodríguez De La O,29,184,79,Mexico,68,68,750000,8000,LCB
6972,6972,6972,6972,6972,6972,6972,6972,6972,6972,6972,6972,6972,6972,6972,6972,6972,6972,6972,6972,6972,6972,6972,6972,7368,J. Jantscher,Jakob Jantscher,30,181,69,Austria,68,68,850000,9000,LM
6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,6973,7369,P. Garcés,Paulo Andrés Garcés Contreras,34,181,77,Chile,68,68,400000,2000,SUB
6974,6974,6974,6974,6974,6974,6974,6974,6974,6974,6974,6974,6974,6974,6974,6974,6974,6974,6974,6974,6974,6974,6974,6974,7370,E. Hernández,Juan Hernández García,32,163,65,Mexico,68,68,550000,8000,SUB
6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,7371,Wanderson,Francisco Wanderson do Carmo Carneiro,33,180,75,Brazil,68,68,575000,2000,CAM
6976,6976,6976,6976,6976,6976,6976,6976,6976,6976,6976,6976,6976,6976,6976,6976,6976,6976,6976,6976,6976,6976,6976,6976,7372,A. Pomini,Alberto Pomini,38,185,80,Italy,68,68,90000,1000,SUB
6977,6977,6977,6977,6977,6977,6977,6977,6977,6977,6977,6977,6977,6977,6977,6977,6977,6977,6977,6977,6977,6977,6977,6977,7373,K. Großkreutz,Kevin Großkreutz,30,186,77,Germany,68,68,700000,4000,RB
6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,6978,7374,P. Valdivia,Pierrick Valdivia,31,185,77,France,68,68,775000,9000,CDM
6979,6979,6979,6979,6979,6979,6979,6979,6979,6979,6979,6979,6979,6979,6979,6979,6979,6979,6979,6979,6979,6979,6979,6979,7375,A. Meijers,Aaron Meijers,31,176,77,Netherlands,68,68,650000,4000,LB
6980,6980,6980,6980,6980,6980,6980,6980,6980,6980,6980,6980,6980,6980,6980,6980,6980,6980,6980,6980,6980,6980,6980,6980,7376,Marc Valiente,Marc Valiente Hernández,32,184,71,Spain,68,68,575000,4000,SUB
6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,6981,7377,F. Renzetti,Francesco Renzetti,31,173,71,Italy,68,68,650000,2000,SUB
6982,6982,6982,6982,6982,6982,6982,6982,6982,6982,6982,6982,6982,6982,6982,6982,6982,6982,6982,6982,6982,6982,6982,6982,7378,S. Eriksson,Sebastian Eriksson,30,184,75,Sweden,68,68,825000,2000,SUB
6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,7379,L. Murphy,Luke Murphy,29,185,74,England,68,68,850000,3000,SUB
6984,6984,6984,6984,6984,6984,6984,6984,6984,6984,6984,6984,6984,6984,6984,6984,6984,6984,6984,6984,6984,6984,6984,6984,7380,T. Hateley,Tom Hateley,29,180,73,England,68,68,775000,3000,LCM
6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,6985,7381,M. Albæk,Mads  Winther Albæk,29,185,77,Denmark,68,68,775000,6000,CM
6986,6986,6986,6986,6986,6986,6986,6986,6986,6986,6986,6986,6986,6986,6986,6986,6986,6986,6986,6986,6986,6986,6986,6986,7382,L. Damour,Loïc Damour,28,181,75,France,68,68,800000,4000,RCM
6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,6987,7383,M. Boland,Mirko Boland,32,174,70,Germany,68,68,575000,2000,CDM
6988,6988,6988,6988,6988,6988,6988,6988,6988,6988,6988,6988,6988,6988,6988,6988,6988,6988,6988,6988,6988,6988,6988,6988,7384,C. Solly,Chris Solly,28,173,71,England,68,68,775000,7000,RB
6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,7385,Lillo,Manuel  Castellano Castro,30,176,71,Spain,68,68,700000,10000,SUB
6990,6990,6990,6990,6990,6990,6990,6990,6990,6990,6990,6990,6990,6990,6990,6990,6990,6990,6990,6990,6990,6990,6990,6990,7386,D. Hernández,Daniel Hernández Santos,33,196,89,Venezuela,68,68,475000,3000,SUB
6991,6991,6991,6991,6991,6991,6991,6991,6991,6991,6991,6991,6991,6991,6991,6991,6991,6991,6991,6991,6991,6991,6991,6991,7387,M. Watkins,Marley Watkins,28,178,65,Wales,68,68,900000,17000,RES
6992,6992,6992,6992,6992,6992,6992,6992,6992,6992,6992,6992,6992,6992,6992,6992,6992,6992,6992,6992,6992,6992,6992,6992,7388,R. Tait,Richard Tait,29,179,77,Scotland,68,68,750000,3000,RB
6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,6993,7389,B. Rymaniak,Bartosz Rymaniak,29,190,80,Poland,68,68,750000,3000,RWB
6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,7390,O. Cissokho,Mame Ousmane Cissokho,32,175,68,Senegal,68,68,700000,3000,LM
6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,6995,7391,Dani Castellano,Daniel Castellano Betancor,31,180,70,Spain,68,68,650000,4000,SUB
6996,6996,6996,6996,6996,6996,6996,6996,6996,6996,6996,6996,6996,6996,6996,6996,6996,6996,6996,6996,6996,6996,6996,6996,7392,Javi Castellano,Javier Castellano Betancor,31,182,74,Spain,68,68,675000,4000,SUB
6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,6997,7393,R. Austin,Rodolph Austin,34,183,78,Jamaica,68,68,325000,5000,RCB
6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,6998,7394,M. Reginiussen,Mads Reginiussen,31,175,70,Norway,68,68,775000,2000,LCM
6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,7395,R. Brosco,Riccardo Brosco,28,190,92,Italy,68,68,775000,2000,RCB
7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7396,H. Bazile,Hervé Bazile,29,182,78,Haiti,68,68,875000,4000,SUB
7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7001,7397,D. Maroh,Dominic Maroh,32,186,85,Slovenia,68,68,575000,4000,SUB
7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,7002,7398,Ortuño,Alfredo Ortuño Martínez,28,184,77,Spain,68,68,925000,5000,ST
7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,7003,7399,C. McManaman,Callum  McManaman,28,175,73,England,68,68,900000,8000,RS
7004,7004,7004,7004,7004,7004,7004,7004,7004,7004,7004,7004,7004,7004,7004,7004,7004,7004,7004,7004,7004,7004,7004,7004,7400,Alberto Perea,Alberto Perea Correoso,28,177,74,Spain,68,68,900000,5000,LM
7005,7005,7005,7005,7005,7005,7005,7005,7005,7005,7005,7005,7005,7005,7005,7005,7005,7005,7005,7005,7005,7005,7005,7005,7401,G. Zigoni,Gianmarco Zigoni,28,188,80,Italy,68,68,925000,2000,SUB
7006,7006,7006,7006,7006,7006,7006,7006,7006,7006,7006,7006,7006,7006,7006,7006,7006,7006,7006,7006,7006,7006,7006,7006,7402,P. Mortensen,Patrick Mortensen,29,190,78,Denmark,68,68,900000,7000,ST
7007,7007,7007,7007,7007,7007,7007,7007,7007,7007,7007,7007,7007,7007,7007,7007,7007,7007,7007,7007,7007,7007,7007,7007,7403,E. Salomonsson,Emil Salomonsson,30,183,75,Sweden,68,68,700000,5000,SUB
7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7008,7404,T. Sana,Tobias Sana,29,174,72,Sweden,68,68,900000,3000,SUB
7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,7009,7405,M. Gaus,Marcel Gaus,29,183,80,Germany,68,68,750000,4000,LB
7010,7010,7010,7010,7010,7010,7010,7010,7010,7010,7010,7010,7010,7010,7010,7010,7010,7010,7010,7010,7010,7010,7010,7010,7406,K. Noborizato,登里 享平,28,168,68,Japan,68,68,775000,4000,RB
7011,7011,7011,7011,7011,7011,7011,7011,7011,7011,7011,7011,7011,7011,7011,7011,7011,7011,7011,7011,7011,7011,7011,7011,7407,Bruno Teles,Bruno Martins Teles,33,183,77,Brazil,68,68,400000,4000,LB
7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,7012,7408,Yu Yang,于洋,29,183,72,China PR,68,68,750000,7000,SUB
7013,7013,7013,7013,7013,7013,7013,7013,7013,7013,7013,7013,7013,7013,7013,7013,7013,7013,7013,7013,7013,7013,7013,7013,7409,Kim Sung Joon,김성준 金圣埈,31,174,68,Korea Republic,68,68,775000,4000,SUB
7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,7014,7410,C. Orrantía,Carlos Emilio Orrantía Treviño,28,176,63,Mexico,68,68,900000,9000,RB
7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,7015,7411,N. Bahoui,Nabil Bahoui,28,188,84,Sweden,68,68,900000,4000,SUB
7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,7016,7412,P. Huspek,Philipp Huspek,28,172,69,Austria,68,68,900000,9000,RM
7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,7017,7413,Mario Ortíz,Mario Ortíz Ruiz,30,178,65,Spain,68,68,825000,4000,RDM
7018,7018,7018,7018,7018,7018,7018,7018,7018,7018,7018,7018,7018,7018,7018,7018,7018,7018,7018,7018,7018,7018,7018,7018,7414,Héctor Rodas,Héctor Rodas Ramírez,31,190,85,Spain,68,68,675000,4000,SUB
7019,7019,7019,7019,7019,7019,7019,7019,7019,7019,7019,7019,7019,7019,7019,7019,7019,7019,7019,7019,7019,7019,7019,7019,7415,T. Perthel,Timo Perthel,30,185,83,Germany,68,68,700000,3000,LB
7020,7020,7020,7020,7020,7020,7020,7020,7020,7020,7020,7020,7020,7020,7020,7020,7020,7020,7020,7020,7020,7020,7020,7020,7416,Marc Mateu,Marc Mateu Sanjuán,29,180,71,Spain,68,68,750000,5000,SUB
7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7417,P. Kovář,Přemysl Kovář,33,187,89,Czech Republic,68,68,475000,1000,SUB
7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,7022,7418,M. Đurić,Milan Đurić,29,198,94,Bosnia Herzegovina,68,68,900000,2000,RS
7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7023,7419,C. Benschop,Charlison Benschop,29,191,90,Curacao,68,68,900000,5000,SUB
7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,7024,7420,M. Saunier,Matthieu Saunier,29,182,76,France,68,68,750000,4000,LCB
7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,7025,7421,M. Leovac,Marin Leovac,30,180,71,Croatia,68,68,700000,1000,LB
7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7026,7422,M. Beister,Maximilian Beister,28,180,80,Germany,68,68,900000,4000,RM
7027,7027,7027,7027,7027,7027,7027,7027,7027,7027,7027,7027,7027,7027,7027,7027,7027,7027,7027,7027,7027,7027,7027,7027,7423,D. Gavazzi,Davide Gavazzi,33,185,73,Italy,68,68,525000,2000,LCM
7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7028,7424,N. Backman,Niklas Backman,30,186,80,Sweden,68,68,725000,5000,RCB
7029,7029,7029,7029,7029,7029,7029,7029,7029,7029,7029,7029,7029,7029,7029,7029,7029,7029,7029,7029,7029,7029,7029,7029,7425,J. Norwood,James Norwood,28,183,73,England,68,68,925000,7000,RS
7030,7030,7030,7030,7030,7030,7030,7030,7030,7030,7030,7030,7030,7030,7030,7030,7030,7030,7030,7030,7030,7030,7030,7030,7426,Isma López,Ismael López Blanco,29,179,75,Spain,68,68,750000,4000,SUB
7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7031,7427,Borja Viguera,Borja Viguera Manzanares,32,184,76,Spain,68,68,725000,5000,SUB
7032,7032,7032,7032,7032,7032,7032,7032,7032,7032,7032,7032,7032,7032,7032,7032,7032,7032,7032,7032,7032,7032,7032,7032,7428,Thierry Moutinho,Thierry Rua Moutinho,28,178,76,Portugal,68,68,900000,7000,SUB
7033,7033,7033,7033,7033,7033,7033,7033,7033,7033,7033,7033,7033,7033,7033,7033,7033,7033,7033,7033,7033,7033,7033,7033,7429,J. Raitala,Jukka Raitala,30,181,77,Finland,68,68,725000,3000,LCB
7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7431,D. Ward,Danny Ward,28,180,72,England,68,68,925000,13000,SUB
7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7035,7432,E. Taşkıran,Mahmut Ertuğrul Taşkıran,29,191,83,Turkey,68,68,625000,6000,SUB
7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7036,7433,J. Ahlmann,Jakob Ahlmann,28,179,70,Denmark,68,68,775000,6000,LB
